date,United States,Germany,United Kingdom,Japan,Canada,France
2023-04-18,-0.62,-0.43,0.06,0.52,-0.8,-0.02
2023-04-19,-0.65,-0.45,0.03,0.52,-0.82,-0.04
2023-04-20,-0.61,-0.45,0.04,0.51,-0.81,-0.02
2023-04-21,-0.61,-0.44,0.01,0.51,-0.8,-0.02
2023-04-24,-0.6,-0.47,-0.02,0.51,-0.8,-0.05
2023-04-25,-0.55,-0.46,-0.04,0.51,-0.77,-0.04
2023-04-26,-0.5,-0.38,-0.02,0.5,-0.76,0.0
2023-04-27,-0.55,-0.37,-0.02,0.5,-0.78,0.03
2023-04-28,-0.58,-0.38,-0.07,0.43,-0.82,0.02
2023-05-01,-0.57,-0.38,-0.07,0.44,-0.8,0.02
2023-05-02,-0.54,-0.37,-0.07,0.45,-0.81,0.03
2023-05-03,-0.47,-0.39,-0.07,0.45,-0.78,0.0
2023-05-04,-0.41,-0.29,-0.02,0.45,-0.76,0.11
2023-05-05,-0.48,-0.28,-0.01,0.45,-0.8,0.12
2023-05-08,-0.49,-0.3,,0.45,-0.8,0.11
2023-05-09,-0.5,-0.29,-0.01,0.46,-0.82,0.12
2023-05-10,-0.47,-0.29,-0.03,0.46,-0.79,0.1
2023-05-11,-0.52,-0.32,-0.02,0.44,-0.83,0.06
2023-05-12,-0.52,-0.32,-0.02,0.44,-0.85,0.05
2023-05-15,-0.51,-0.29,-0.01,0.46,-0.86,0.09
2023-05-16,-0.55,-0.3,0.0,0.45,-0.91,0.07
2023-05-17,-0.59,-0.37,-0.03,0.43,-0.95,0.0
2023-05-18,-0.61,-0.32,0.0,0.44,-0.89,0.08
2023-05-19,-0.59,-0.33,0.04,0.45,-0.87,0.04
2023-05-22,-0.6,-0.35,0.01,0.45,-0.87,0.02
2023-05-23,-0.62,-0.35,0.02,0.46,-0.9,0.04
2023-05-24,-0.63,-0.38,-0.16,0.48,-0.91,0.0
2023-05-25,-0.72,-0.38,-0.18,0.49,-0.93,0.01
2023-05-26,-0.76,-0.4,-0.16,0.48,-0.96,-0.02
2023-05-29,-0.76,-0.45,,0.5,-1.0,-0.06
2023-05-30,-0.76,-0.44,-0.19,0.49,-0.99,-0.06
2023-05-31,-0.76,-0.44,-0.15,0.49,-1.03,-0.06
2023-06-01,-0.75,-0.47,-0.18,0.48,-1.05,-0.09
2023-06-02,-0.81,-0.49,-0.21,0.48,-1.07,-0.14
2023-06-05,-0.78,-0.51,-0.24,0.49,-1.06,-0.18
2023-06-06,-0.82,-0.48,-0.27,0.49,-1.1,-0.18
2023-06-07,-0.76,-0.48,-0.32,0.48,-1.14,-0.13
2023-06-08,-0.8,-0.49,-0.27,0.49,-1.13,-0.15
2023-06-09,-0.86,-0.54,-0.3,0.49,-1.12,-0.19
2023-06-12,-0.84,-0.53,-0.3,0.5,-1.1,-0.19
2023-06-13,-0.85,-0.55,-0.46,0.49,-1.1,-0.21
2023-06-14,-0.9,-0.56,-0.43,0.5,-1.14,-0.2
2023-06-15,-0.93,-0.62,-0.52,0.49,-1.16,-0.29
2023-06-16,-0.95,-0.65,-0.53,0.47,-1.21,-0.32
2023-06-19,-0.95,-0.64,-0.59,0.46,-1.22,-0.27
2023-06-20,-0.96,-0.7,-0.62,0.45,-1.24,-0.34
2023-06-21,-1.0,-0.7,-0.64,0.45,-1.25,-0.34
2023-06-22,-1.0,-0.73,-0.71,0.44,-1.3,-0.38
2023-06-23,-1.01,-0.75,-0.86,0.44,-1.31,-0.41
2023-06-26,-1.02,-0.78,-0.86,0.43,-1.31,-0.44
2023-06-27,-0.99,-0.8,-0.9,0.44,-1.27,-0.48
2023-06-28,-1.0,-0.79,-0.83,0.45,-1.31,-0.45
2023-06-29,-1.02,-0.78,-0.85,0.46,-1.3,-0.42
2023-06-30,-1.06,-0.8,-0.89,0.47,-1.32,-0.45
2023-07-03,-1.08,-0.82,-0.9,0.47,-1.32,-0.47
2023-07-04,-1.08,-0.77,-0.9,0.45,-1.32,-0.41
2023-07-05,-1.01,-0.76,-0.88,0.46,-1.27,-0.4
2023-07-06,-0.95,-0.67,-0.84,0.47,-1.26,-0.31
2023-07-07,-0.88,-0.62,-0.74,0.47,-1.23,-0.27
2023-07-10,-0.86,-0.65,-0.73,0.49,-1.23,-0.31
2023-07-11,-0.9,-0.67,-0.76,0.5,-1.27,-0.3
2023-07-12,-0.89,-0.65,-0.71,0.51,-1.25,-0.36
2023-07-13,-0.87,-0.67,-0.71,0.51,-1.23,-0.37
2023-07-14,-0.93,-0.7,-0.76,0.52,-1.28,-0.37
2023-07-17,-0.94,-0.71,-0.74,0.52,-1.28,-0.38
2023-07-18,-0.98,-0.67,-0.76,0.52,-1.26,-0.41
2023-07-19,-1.02,-0.64,-0.7,0.51,-1.28,-0.38
2023-07-20,-0.99,-0.63,-0.72,0.51,-1.14,-0.36
2023-07-21,-1.0,-0.62,-0.67,0.49,-1.17,-0.37
2023-07-24,-1.05,-0.62,-0.68,0.5,-1.19,-0.36
2023-07-25,-0.99,-0.64,-0.7,0.51,-1.19,-0.37
2023-07-26,-0.98,-0.65,-0.75,0.5,-1.2,-0.38
2023-07-27,-0.93,-0.62,-0.73,0.49,-1.17,-0.34
2023-07-28,-0.92,-0.56,-0.66,0.59,-1.17,-0.29
2023-07-31,-0.92,-0.55,-0.69,0.6,-1.17,-0.27
2023-08-01,-0.88,-0.51,-0.66,0.6,-1.12,-0.22
2023-08-02,-0.8,-0.47,-0.59,0.61,-1.06,-0.22
2023-08-03,-0.71,-0.42,-0.51,0.62,-1.01,-0.18
2023-08-04,-0.73,-0.45,-0.54,0.62,-1.03,-0.21
2023-08-07,-0.67,-0.39,-0.5,0.61,-1.03,-0.15
2023-08-08,-0.73,-0.45,-0.57,0.59,-1.02,-0.22
2023-08-09,-0.8,-0.47,-0.56,0.57,-1.08,-0.23
2023-08-10,-0.74,-0.46,-0.54,0.57,-1.04,-0.24
2023-08-11,-0.74,-0.42,-0.5,0.57,-1.03,-0.2
2023-08-14,-0.78,-0.44,-0.52,0.59,-1.04,-0.18
2023-08-15,-0.74,-0.44,-0.55,0.61,-1.03,-0.17
2023-08-16,-0.71,-0.44,-0.56,0.61,-1.03,-0.15
2023-08-17,-0.66,-0.4,-0.53,0.62,-1.0,-0.12
2023-08-18,-0.69,-0.44,-0.52,0.61,-1.04,-0.18
2023-08-21,-0.66,-0.41,-0.51,0.62,-1.02,-0.13
2023-08-22,-0.72,-0.44,-0.5,0.64,-1.02,-0.17
2023-08-23,-0.77,-0.46,-0.5,0.65,-1.06,-0.22
2023-08-24,-0.79,-0.45,-0.55,0.64,-1.07,-0.2
2023-08-25,-0.84,-0.47,-0.58,0.65,-1.08,-0.2
2023-08-28,-0.85,-0.5,,0.66,-1.11,-0.25
2023-08-29,-0.77,-0.53,-0.82,0.64,-1.09,-0.3
2023-08-30,-0.77,-0.53,-0.82,0.62,-1.07,-0.29
2023-08-31,-0.75,-0.51,-0.79,0.62,-1.08,-0.29
2023-09-01,-0.7,-0.44,-0.75,0.61,-0.99,-0.21
2023-09-04,-0.7,-0.44,-0.74,0.62,-0.99,-0.2
2023-09-05,-0.7,-0.43,-0.75,0.64,-0.97,-0.23
2023-09-06,-0.74,-0.47,-0.71,0.64,-0.99,-0.2
2023-09-07,-0.7,-0.47,-0.68,0.64,-0.97,-0.23
2023-09-08,-0.73,-0.47,-0.65,0.64,-1.0,-0.22
2023-09-11,-0.7,-0.46,-0.62,0.68,-0.98,-0.19
2023-09-12,-0.74,-0.48,-0.62,0.67,-1.01,-0.23
2023-09-13,-0.72,-0.52,-0.64,0.68,-1.0,-0.25
2023-09-14,-0.73,-0.57,-0.67,0.69,-1.0,-0.33
2023-09-15,-0.7,-0.54,-0.66,0.69,-0.99,-0.27
2023-09-18,-0.75,-0.55,-0.64,0.69,-1.03,-0.27
2023-09-19,-0.73,-0.55,-0.65,0.69,-1.05,-0.26
2023-09-20,-0.77,-0.56,-0.63,0.7,-1.06,-0.28
2023-09-21,-0.65,-0.52,-0.57,0.72,-0.99,-0.25
2023-09-22,-0.68,-0.52,-0.55,0.71,-1.0,-0.24
2023-09-25,-0.59,-0.44,-0.49,0.71,-0.92,-0.17
2023-09-26,-0.59,-0.42,-0.48,0.71,-0.91,-0.15
2023-09-27,-0.53,-0.4,-0.52,0.71,-0.87,-0.13
2023-09-28,-0.48,-0.36,-0.46,0.73,-0.85,-0.06
2023-09-29,-0.47,-0.36,-0.47,0.72,-0.85,-0.11
2023-10-02,-0.43,-0.31,-0.42,0.72,-0.85,-0.04
2023-10-03,-0.35,-0.24,-0.39,0.71,-0.72,0.03
2023-10-04,-0.32,-0.26,-0.35,0.74,-0.75,0.02
2023-10-05,-0.3,-0.26,-0.34,0.75,-0.66,0.02
2023-10-06,-0.28,-0.25,-0.31,0.74,-0.69,0.04
2023-10-09,-0.28,-0.27,-0.36,0.74,-0.7,0.06
2023-10-10,-0.32,-0.29,-0.37,0.72,-0.73,-0.02
2023-10-11,-0.42,-0.39,-0.47,0.71,-0.83,-0.13
2023-10-12,-0.37,-0.38,-0.43,0.7,-0.79,-0.07
2023-10-13,-0.44,-0.4,-0.46,0.71,-0.88,-0.1
2023-10-16,-0.39,-0.37,-0.43,0.72,-0.86,-0.06
2023-10-17,-0.38,-0.37,-0.37,0.72,-0.82,-0.04
2023-10-18,-0.31,-0.27,-0.35,0.74,-0.8,0.01
2023-10-19,-0.17,-0.27,-0.31,0.76,-0.69,0.01
2023-10-20,-0.16,-0.23,-0.24,0.76,-0.7,0.02
2023-10-23,-0.2,-0.26,-0.23,0.79,-0.7,-0.01
2023-10-24,-0.29,-0.27,-0.25,0.76,-0.7,-0.02
2023-10-25,-0.17,-0.24,-0.23,0.78,-0.61,0.02
2023-10-26,-0.2,-0.21,-0.22,0.79,-0.63,0.03
2023-10-27,-0.17,-0.2,-0.23,0.79,-0.61,0.01
2023-10-30,-0.16,-0.19,-0.22,0.79,-0.62,0.02
2023-10-31,-0.16,-0.21,-0.27,0.8,-0.57,0.02
2023-11-01,-0.17,-0.23,-0.3,0.8,,-0.01
2023-11-02,,-0.29,-0.36,,,-0.08
2023-11-03,,-0.32,-0.39,,,-0.14
2023-11-06,-0.29,-0.28,-0.34,0.75,-0.64,-0.07
2023-11-07,-0.35,-0.33,-0.36,0.76,-0.68,-0.13
2023-11-08,-0.44,-0.4,-0.38,0.74,-0.77,-0.19
2023-11-09,-0.4,-0.36,-0.35,0.73,-0.73,-0.14
2023-11-10,-0.41,-0.35,-0.33,0.74,-0.74,-0.1
2023-11-13,-0.39,-0.37,-0.35,0.77,-0.73,-0.11
2023-11-14,-0.39,-0.39,-0.43,0.77,-0.72,-0.16
2023-11-15,-0.38,-0.37,-0.39,0.73,-0.77,-0.13
2023-11-16,-0.4,-0.36,-0.39,0.73,-0.77,-0.13
2023-11-17,-0.45,-0.38,-0.44,0.71,-0.79,-0.17
2023-11-20,-0.49,-0.42,-0.41,0.71,-0.76,-0.18
2023-11-21,-0.48,-0.43,-0.44,0.67,-0.74,-0.2
2023-11-22,-0.5,-0.47,-0.46,0.68,-0.74,-0.23
2023-11-23,-0.5,-0.42,-0.46,0.68,-0.72,-0.19
2023-11-24,-0.48,-0.43,-0.43,0.71,-0.74,-0.18
2023-11-27,-0.5,-0.45,-0.43,0.71,-0.75,-0.22
2023-11-28,-0.41,-0.42,-0.46,0.7,-0.7,-0.24
2023-11-29,-0.39,-0.4,-0.47,0.62,-0.66,-0.25
2023-11-30,-0.35,-0.37,-0.43,0.64,-0.64,-0.23
2023-12-01,-0.34,-0.32,-0.4,0.65,-0.65,-0.19
2023-12-04,-0.38,-0.34,-0.42,0.66,-0.67,-0.2
2023-12-05,-0.41,-0.36,-0.49,0.63,-0.73,-0.27
2023-12-06,-0.49,-0.42,-0.55,0.6,-0.78,-0.34
2023-12-07,-0.45,-0.41,-0.55,0.66,-0.76,-0.35
2023-12-08,-0.5,-0.42,-0.55,0.68,-0.78,-0.31
2023-12-11,-0.47,-0.44,-0.54,0.67,-0.78,-0.34
2023-12-12,-0.53,-0.48,-0.56,0.65,-0.82,-0.39
2023-12-13,-0.41,-0.49,-0.55,0.64,-0.73,-0.41
2023-12-14,-0.47,-0.45,-0.57,0.62,-0.76,-0.42
2023-12-15,-0.53,-0.49,-0.6,0.62,-0.83,-0.47
2023-12-18,-0.51,-0.47,-0.63,0.6,-0.83,-0.47
2023-12-19,-0.51,-0.5,-0.64,0.56,-0.86,-0.51
2023-12-20,-0.48,-0.5,-0.59,0.5,-0.85,-0.52
2023-12-21,-0.46,-0.49,-0.54,0.54,-0.83,-0.51
2023-12-22,-0.43,-0.45,-0.55,0.57,-0.79,-0.5
2023-12-25,-0.43,-0.45,-0.55,0.57,-0.79,-0.5
2023-12-26,-0.46,,,0.59,,
2023-12-27,-0.45,-0.51,-0.55,0.54,-0.84,-0.55
2023-12-28,-0.43,-0.43,-0.51,0.54,-0.82,-0.44
2023-12-29,-0.37,-0.38,-0.45,0.56,-0.78,-0.38
2024-01-01,-0.37,-0.38,-0.45,0.56,-0.78,-0.38
2024-01-02,-0.39,-0.38,-0.42,0.56,-0.77,-0.4
2024-01-03,-0.41,-0.39,-0.46,0.56,-0.82,-0.44
2024-01-04,-0.39,-0.41,-0.47,0.56,-0.81,-0.43
2024-01-05,-0.33,-0.41,-0.46,0.57,-0.8,-0.41
2024-01-08,-0.34,-0.41,-0.44,0.57,-0.81,-0.43
2024-01-09,-0.35,-0.42,-0.43,0.56,-0.79,-0.44
2024-01-10,-0.33,-0.44,-0.42,0.56,-0.78,-0.42
2024-01-11,-0.28,-0.39,-0.41,0.59,-0.74,-0.42
2024-01-12,-0.21,-0.33,-0.37,0.59,-0.57,-0.41
2024-01-15,-0.21,-0.36,-0.36,0.57,-0.56,-0.43
2024-01-16,-0.16,-0.34,-0.37,0.58,-0.54,-0.42
2024-01-17,-0.26,-0.38,-0.39,0.58,-0.6,-0.44
2024-01-18,-0.21,-0.34,-0.37,0.61,-0.57,-0.39
2024-01-19,-0.26,-0.4,-0.39,0.63,-0.59,-0.45
2024-01-22,-0.29,-0.4,-0.4,0.63,-0.62,0.15
2024-01-23,-0.24,-0.36,-0.39,0.63,-0.57,0.18
2024-01-24,-0.2,-0.37,-0.41,0.65,-0.53,0.18
2024-01-25,-0.17,-0.33,-0.4,0.68,-0.53,0.21
2024-01-26,-0.21,-0.33,-0.39,0.66,-0.53,0.22
2024-01-29,-0.24,-0.34,-0.39,0.66,-0.57,0.21
2024-01-30,-0.3,-0.26,-0.44,0.66,-0.64,0.21
2024-01-31,-0.29,-0.26,-0.46,0.65,-0.65,0.21
2024-02-01,-0.32,-0.31,-0.49,0.61,-0.67,0.18
2024-02-02,-0.34,-0.33,-0.5,0.59,-0.68,0.15
2024-02-05,-0.31,-0.3,-0.5,0.61,-0.65,0.16
2024-02-06,-0.3,-0.3,-0.52,0.61,-0.65,0.16
2024-02-07,-0.31,-0.31,-0.49,0.61,-0.65,0.14
2024-02-08,-0.3,-0.31,-0.5,0.61,-0.64,0.16
2024-02-09,-0.3,-0.33,-0.52,0.61,-0.67,0.12
2024-02-12,-0.29,-0.33,-0.49,0.61,-0.67,0.11
2024-02-13,-0.34,-0.37,-0.56,0.6,-0.71,0.07
2024-02-14,-0.32,-0.39,-0.53,0.61,-0.7,0.05
2024-02-15,-0.34,-0.4,-0.53,0.59,-0.71,0.05
2024-02-16,-0.36,-0.41,-0.51,0.59,-0.71,0.03
2024-02-19,-0.36,-0.4,-0.51,0.58,-0.71,0.04
2024-02-20,-0.34,-0.4,-0.52,0.58,-0.66,0.06
2024-02-21,-0.35,-0.4,-0.53,0.57,-0.65,0.06
2024-02-22,-0.39,-0.46,-0.5,0.56,-0.69,0.01
2024-02-23,-0.44,-0.49,-0.5,0.56,-0.71,-0.02
2024-02-26,-0.44,-0.48,-0.15,0.52,-0.72,-0.01
2024-02-27,-0.39,-0.46,-0.15,0.52,-0.68,0.01
2024-02-28,-0.37,-0.46,-0.16,0.53,-0.68,0.02
2024-02-29,-0.37,-0.49,-0.18,0.53,-0.69,-0.0
2024-03-01,-0.35,-0.48,-0.17,0.53,-0.67,0.01
2024-03-04,-0.39,-0.51,-0.2,0.54,-0.67,-0.03
2024-03-05,-0.41,-0.53,-0.27,0.53,-0.68,-0.06
2024-03-06,-0.45,-0.53,-0.26,0.53,-0.72,-0.07
2024-03-07,-0.42,-0.53,-0.29,0.54,-0.72,-0.06
2024-03-08,-0.4,-0.49,-0.28,0.54,-0.71,-0.02
2024-03-11,-0.44,-0.5,-0.27,0.56,-0.71,-0.02
2024-03-12,-0.44,-0.52,-0.27,0.57,-0.73,-0.04
2024-03-13,-0.44,-0.52,-0.25,0.57,-0.73,-0.03
2024-03-14,-0.4,-0.49,-0.23,0.58,-0.69,-0.01
2024-03-15,-0.42,-0.5,-0.23,0.59,-0.71,-0.03
2024-03-18,-0.41,-0.49,-0.21,0.58,-0.7,-0.02
2024-03-19,-0.39,-0.47,-0.2,0.56,-0.65,0.01
2024-03-20,-0.33,-0.49,-0.22,0.56,-0.63,-0.01
2024-03-21,-0.37,-0.47,-0.18,0.55,-0.65,0.01
2024-03-22,-0.39,-0.5,-0.19,0.54,-0.66,0.0
2024-03-25,-0.38,-0.51,-0.2,0.54,-0.64,-0.02
2024-03-26,-0.36,-0.52,-0.21,0.54,-0.67,-0.02
2024-03-27,-0.38,-0.54,-0.21,0.53,-0.7,-0.03
2024-03-28,-0.42,-0.55,-0.24,0.52,-0.71,-0.03
2024-03-29,-0.42,-0.55,-0.24,0.54,-0.71,-0.03
2024-04-01,-0.4,,,0.55,-0.68,
2024-04-02,-0.34,-0.44,-0.16,0.55,-0.63,0.08
2024-04-03,-0.33,-0.46,-0.16,0.58,-0.63,0.05
2024-04-04,-0.34,-0.5,-0.16,0.58,-0.64,0.01
2024-04-05,-0.35,-0.48,-0.16,0.57,-0.62,0.04
2024-04-08,-0.37,-0.49,-0.15,0.57,-0.62,0.01
2024-04-09,-0.38,-0.52,-0.18,0.56,-0.64,-0.02
2024-04-10,-0.43,-0.53,-0.2,0.56,-0.65,-0.03
2024-04-11,-0.37,-0.5,-0.2,0.61,-0.63,0.01
2024-04-12,-0.38,-0.5,-0.21,0.58,-0.53,0.01
2024-04-15,-0.32,-0.47,-0.17,0.59,-0.49,0.04
2024-04-16,-0.32,-0.45,-0.18,0.59,-0.48,0.06
2024-04-17,-0.34,-0.48,-0.2,0.6,-0.49,0.03
2024-04-18,-0.35,-0.49,-0.21,0.6,-0.49,0.01
2024-04-19,-0.37,-0.5,-0.15,0.58,-0.51,-0.0
2024-04-22,-0.36,-0.48,-0.12,0.61,-0.51,0.01
2024-04-23,-0.33,-0.43,-0.11,0.6,-0.5,0.0
2024-04-24,-0.29,-0.38,-0.11,0.58,-0.49,0.05
2024-04-25,-0.29,-0.38,-0.12,0.59,-0.48,0.04
2024-04-26,-0.33,-0.41,-0.15,0.6,-0.5,0.0
2024-04-29,-0.36,-0.43,-0.16,0.6,-0.55,-0.03
2024-04-30,-0.36,-0.45,-0.16,0.6,-0.53,-0.05
2024-05-01,-0.33,,-0.15,0.61,-0.53,
2024-05-02,-0.29,-0.45,-0.14,0.61,-0.51,-0.04
2024-05-03,-0.31,-0.43,-0.13,0.61,-0.52,-0.02
2024-05-06,-0.34,-0.44,-0.13,0.61,-0.54,-0.04
2024-05-07,-0.37,-0.48,-0.18,0.59,-0.57,-0.08
2024-05-08,-0.34,-0.47,-0.17,0.6,-0.56,-0.07
2024-05-09,-0.36,-0.44,-0.14,0.61,-0.58,-0.04
2024-05-10,-0.37,-0.45,-0.15,0.6,-0.59,-0.05
2024-05-13,-0.37,-0.45,-0.16,0.61,-0.6,-0.04
2024-05-14,-0.38,-0.44,-0.15,0.61,-0.58,-0.03
2024-05-15,-0.38,-0.47,-0.18,0.61,-0.61,-0.07
2024-05-16,-0.42,-0.47,-0.2,0.6,-0.63,-0.07
2024-05-17,-0.4,-0.47,-0.18,0.62,-0.61,-0.07
2024-05-20,-0.4,-0.46,-0.18,0.64,-0.61,-0.06
2024-05-21,-0.42,-0.47,-0.18,0.64,-0.6,-0.07
2024-05-22,-0.45,-0.47,-0.22,0.66,-0.6,-0.08
2024-05-23,-0.46,-0.48,-0.24,0.66,-0.6,-0.09
2024-05-24,-0.48,-0.5,-0.24,0.66,-0.64,-0.1
2024-05-27,,-0.49,,0.68,-0.63,-0.09
2024-05-28,-0.43,-0.47,-0.22,0.68,-0.59,-0.07
2024-05-29,-0.36,-0.41,-0.16,0.7,-0.56,0.0
2024-05-30,-0.38,-0.43,-0.12,0.68,-0.57,-0.01
2024-05-31,-0.37,-0.43,-0.09,0.66,-0.55,-0.02
2024-06-03,-0.42,-0.45,-0.14,0.66,-0.6,-0.04
2024-06-04,-0.44,-0.46,-0.17,0.65,-0.61,-0.05
2024-06-05,-0.45,-0.47,-0.19,0.65,-0.55,-0.07
2024-06-06,-0.44,-0.47,-0.16,0.62,-0.55,-0.06
2024-06-07,-0.45,-0.46,-0.13,0.63,-0.52,-0.06
2024-06-10,-0.41,-0.42,-0.09,0.66,-0.49,0.01
2024-06-11,-0.43,-0.4,-0.08,0.65,-0.51,0.05
2024-06-12,-0.44,-0.42,-0.09,0.64,-0.52,0.02
2024-06-13,-0.45,-0.4,-0.09,0.64,-0.54,0.07
2024-06-14,-0.48,-0.4,-0.12,0.64,-0.56,0.07
2024-06-17,-0.48,-0.4,-0.1,0.64,-0.57,0.1
2024-06-18,-0.49,-0.41,-0.1,0.66,-0.56,0.07
2024-06-19,-0.49,-0.4,-0.12,0.65,-0.56,0.1
2024-06-20,-0.48,-0.4,-0.1,0.66,-0.56,0.09
2024-06-21,-0.48,-0.38,-0.09,0.67,-0.56,0.12
2024-06-24,-0.49,-0.39,-0.11,0.69,-0.57,0.1
2024-06-25,-0.49,-0.4,-0.13,0.7,-0.6,0.1
2024-06-26,-0.42,-0.37,-0.11,0.72,-0.57,0.13
2024-06-27,-0.43,-0.36,-0.11,0.73,-0.55,0.16
2024-06-28,-0.36,-0.33,-0.05,0.69,-0.49,0.17
2024-07-01,-0.29,-0.32,0.08,0.7,-0.49,0.17
2024-07-02,-0.31,-0.3,0.06,0.72,-0.44,0.17
2024-07-03,-0.35,-0.33,0.0,0.75,-0.46,0.11
2024-07-04,-0.35,-0.33,0.01,0.74,-0.44,0.13
2024-07-05,-0.33,-0.33,-0.0,0.73,-0.44,0.13
2024-07-08,-0.35,-0.37,-0.01,0.73,-0.47,0.11
2024-07-09,-0.33,-0.34,0.03,0.73,-0.44,0.15
2024-07-10,-0.34,-0.36,0.0,0.74,-0.44,0.12
2024-07-11,-0.3,-0.33,0.01,0.75,-0.43,0.15
2024-07-12,-0.27,-0.33,0.02,0.73,-0.42,0.16
2024-07-15,-0.23,-0.33,0.04,0.73,-0.38,0.16
2024-07-16,-0.26,-0.34,0.06,0.71,-0.42,0.16
2024-07-17,-0.28,-0.35,0.06,0.71,-0.44,0.15
2024-07-18,-0.27,-0.33,0.08,0.7,-0.33,0.17
2024-07-19,-0.27,-0.32,0.12,0.7,-0.33,0.2
2024-07-22,-0.26,-0.33,0.1,0.71,-0.33,0.18
2024-07-23,-0.24,-0.27,0.1,0.71,-0.32,0.21
2024-07-24,-0.15,-0.21,0.17,0.71,-0.24,0.28
2024-07-25,-0.19,-0.22,0.18,0.67,-0.26,0.27
2024-07-26,-0.19,-0.21,0.18,0.67,-0.28,0.28
2024-07-29,-0.23,-0.23,0.17,0.62,-0.29,0.26
2024-07-30,-0.22,-0.21,0.17,0.62,-0.27,0.27
2024-07-31,-0.23,-0.23,0.14,0.6,-0.29,0.25
2024-08-01,-0.17,-0.21,0.16,0.57,-0.26,0.28
2024-08-02,-0.09,-0.18,0.22,0.54,-0.18,0.33
2024-08-05,-0.13,-0.16,0.25,0.5,-0.18,0.34
2024-08-06,-0.08,-0.19,0.25,0.61,-0.15,0.3
2024-08-07,-0.02,-0.14,0.29,0.62,-0.14,0.35
2024-08-08,-0.05,-0.13,0.32,0.57,-0.18,0.37
2024-08-09,-0.11,-0.16,0.29,0.56,-0.21,0.33
2024-08-12,-0.11,-0.17,0.28,0.56,-0.22,0.33
2024-08-13,-0.09,-0.15,0.28,0.54,-0.2,0.34
2024-08-14,-0.12,-0.17,0.26,0.52,-0.22,0.33
2024-08-15,-0.18,-0.2,0.27,0.51,-0.24,0.3
2024-08-16,-0.17,-0.19,0.25,0.52,-0.24,0.31
2024-08-19,-0.19,-0.19,0.23,0.52,-0.26,0.31
2024-08-20,-0.18,-0.19,0.22,0.53,-0.26,0.31
2024-08-21,-0.13,-0.17,0.23,0.52,-0.24,0.32
2024-08-22,-0.15,-0.15,0.24,0.51,-0.23,0.33
2024-08-23,-0.12,-0.15,0.23,0.53,-0.2,0.33
2024-08-26,-0.12,-0.15,,0.52,-0.2,0.33
2024-08-27,-0.08,-0.12,-0.11,0.52,-0.19,0.37
2024-08-28,-0.03,-0.12,-0.11,0.52,-0.18,0.36
2024-08-29,-0.03,-0.08,-0.09,0.53,-0.18,0.4
2024-08-30,-0.01,-0.09,-0.09,0.53,-0.17,0.4
2024-09-02,-0.01,-0.08,-0.07,0.54,-0.17,0.38
2024-09-03,-0.03,-0.1,-0.09,0.54,-0.18,0.37
2024-09-04,0.0,-0.1,-0.1,0.51,-0.16,0.37
2024-09-05,-0.02,-0.09,-0.09,0.5,-0.17,0.38
2024-09-06,0.06,-0.06,-0.07,0.48,-0.09,0.42
2024-09-09,0.03,-0.05,-0.03,0.5,-0.09,0.44
2024-09-10,0.05,-0.05,-0.04,0.5,-0.09,0.44
2024-09-11,0.01,-0.04,-0.03,0.47,-0.11,0.45
2024-09-12,0.03,-0.08,-0.04,0.47,-0.09,0.42
2024-09-13,0.07,-0.06,-0.03,0.45,-0.04,0.42
2024-09-16,0.07,-0.06,-0.03,0.45,-0.02,0.44
2024-09-17,0.04,-0.08,-0.06,0.44,-0.03,0.42
2024-09-18,0.09,-0.07,-0.06,0.45,0.01,0.44
2024-09-19,0.13,-0.02,-0.03,0.46,0.02,0.49
2024-09-20,0.15,-0.02,-0.02,0.46,0.02,0.51
2024-09-23,0.16,0.01,0.01,0.46,0.03,0.56
2024-09-24,0.19,0.05,0.02,0.47,0.06,0.59
2024-09-25,0.23,0.05,0.03,0.46,0.05,0.61
2024-09-26,0.17,0.05,0.05,0.48,0.04,0.61
2024-09-27,0.19,0.06,0.04,0.49,0.05,0.61
2024-09-30,0.14,0.06,0.02,0.47,0.04,0.61
2024-10-01,0.13,0.02,-0.01,0.46,0.01,0.58
2024-10-02,0.14,0.05,0.01,0.45,0.04,0.61
2024-10-03,0.14,0.06,0.05,0.46,0.05,0.64
2024-10-04,0.05,0.01,-0.01,0.51,-0.03,0.59
2024-10-07,0.03,0.01,-0.01,0.52,-0.05,0.59
2024-10-08,0.05,0.01,-0.01,0.52,-0.03,0.59
2024-10-09,0.05,-0.0,-0.01,0.53,-0.0,0.57
2024-10-10,0.1,0.02,0.02,0.55,0.04,0.6
2024-10-11,0.14,0.03,0.04,0.54,0.14,0.61
2024-10-14,0.14,0.02,0.06,0.54,,0.58
2024-10-15,0.09,0.01,0.03,0.55,0.13,0.56
2024-10-16,0.07,0.01,0.04,0.53,0.12,0.56
2024-10-17,0.12,0.06,0.06,0.53,0.14,0.6
2024-10-18,0.13,0.07,0.06,0.54,0.16,0.6
2024-10-21,0.16,0.1,0.09,0.52,0.2,0.64
2024-10-22,0.18,0.14,0.1,0.52,0.2,0.66
2024-10-23,0.17,0.2,0.11,0.53,0.21,0.71
2024-10-24,0.13,0.19,0.09,0.51,0.16,0.69
2024-10-25,0.14,0.17,0.07,0.5,0.17,0.69
2024-10-28,0.14,0.19,0.05,0.52,0.17,0.68
